Project_Type,Location,Planned_Cost,Actual_Cost,Cost_Overrun,Planned_Duration,Actual_Duration,Schedule_Deviation,Vibration_Level,Crack_Width,Load_Bearing_Capacity,Temperature,Humidity,Weather_Condition,Air_Quality_Index,Energy_Consumption,Material_Usage,Labor_Hours,Equipment_Utilization,Accident_Count,Safety_Risk_Score,Image_Analysis_Score,Anomaly_Detected,Completion_Percentage,Risk_Level,Project_Duration_Days,Start_Year,Start_Month,Start_Quarter,Cost_Overrun_Pct,Cost_Efficiency,Schedule_Overrun_Pct,Duration_Efficiency,Risk_Composite
Dam,Chicago,24498524,36285312.63932747,11786788.639327466,368,550.263549196871,182.26354919687105,1.501119738711532,4.52878395318224,331.1153012329736,34.22600853336224,35.01895649310016,Rainy,83,39389.92177290389,950.0390918607192,4252,85.64810030536611,1,6.950019170299537,91.51628402973506,0,70.7965587878725,High,625,2020,3,1,48.1122,0.6752,49.5281,0.6688,30.8821
Dam,Chicago,30184104,38097842.423971824,7913738.423971824,594,840.2239086027856,246.22390860278563,0.5803910613115496,4.875435848538406,177.1433886480996,33.55785579566937,64.38385392076884,Rainy,273,31141.12542108253,345.6295547794631,2835,67.1635255977964,5,4.952504714988933,92.07253366534069,0,36.62078251125428,Medium,849,2020,3,1,26.2182,0.7923,41.4518,0.707,22.2915
Road,Chicago,26018569,24618449.445247836,-1400119.5547521673,518,496.46163059031153,-21.53836940968847,0.2278407645508776,1.1614482704822633,220.1112272454809,-3.005034593071219,73.26240310728681,Rainy,228,33151.53125613887,252.69497313104696,3177,87.60068967165856,1,4.1851974221476045,78.31998473802342,0,41.57544083450088,Medium,812,2020,3,1,-5.3812,1.0569,-4.158,1.0434,1.037
Dam,Seattle,11930625,11278618.351822607,-652006.6481773928,786,1040.5250336955942,254.52503369559415,0.6091948070803181,4.406487728070458,96.32576511512876,11.920757327927015,89.02195497375008,Cloudy,295,7327.439714959406,535.591675299286,9142,86.14139432695887,3,7.7892332892051295,89.00369678116454,1,49.19138963102333,High,234,2020,3,1,-5.465,1.0578,32.3823,0.7554,11.8725
Road,New York,22227468,32693358.71748105,10465890.71748105,360,398.6451905480956,38.64519054809563,1.8331956498848987,1.6412754463866852,373.5602691951205,-0.641604737051571,32.62966754569593,Snowy,283,14496.724859387692,731.6761841417942,1148,80.06536151191213,9,3.9082708563384383,74.61975627402596,0,10.35656508438102,Medium,191,2020,3,1,47.0854,0.6799,10.7348,0.9031,19.9277
Bridge,Seattle,44513097,48001787.5716942,3488690.5716942027,467,422.2564297788736,-44.74357022112645,1.303039482301967,0.5642027225844221,276.7499585560731,4.00962752516519,73.62181296635075,Sunny,53,8344.889255911108,304.4721278639945,2495,91.28670077773477,5,8.089943320797115,97.57649182091502,0,54.28743167988028,High,836,2020,3,1,7.8374,0.9273,-9.5811,1.106,4.9692
Tunnel,Seattle,10249677,9790903.42182532,-458773.5781746786,366,418.00442079832914,52.004420798329136,1.4700038557059565,4.350124627600828,368.9445345555446,4.478539615679939,43.71608189489791,Sunny,157,18001.14421117153,103.69130538715036,2744,96.3531096926611,6,7.118587596992068,59.534926489371735,0,33.023782287364114,High,579,2020,3,1,-4.476,1.0469,14.2089,0.8756,6.8864
Tunnel,Chicago,48657169,61280140.3293068,12622971.329306804,317,329.9502910120896,12.950291012089563,0.5885894671072821,3.180528173218093,162.02458615859274,20.5930016714175,32.293852589760164,Rainy,291,33234.755345696794,408.6416042530348,2646,74.79899922712504,9,6.19902253209852,95.78085460369496,0,15.053540862206612,High,827,2020,3,1,25.9427,0.794,4.0853,0.9608,12.0482
Tunnel,Los Angeles,31223477,39784619.27101453,8561142.271014534,309,429.9183627544954,120.91836275449543,1.4668374955921586,0.8236544804053086,195.99720288577976,12.627601246825602,49.49638588496985,Snowy,216,30478.369294281885,971.9734019210096,3995,54.24813443336474,4,4.319207964120676,62.92651806338616,0,91.99191688883154,Medium,694,2020,3,1,27.4189,0.7848,39.1322,0.7187,21.6292
Dam,New York,28327176,36516644.50581025,8189468.505810253,373,411.1945902596824,38.19459025968234,0.1534308619280551,2.1491562875650128,200.3969017670516,42.12530422034679,75.56851385040315,Snowy,261,32546.74197260256,725.470714545262,7643,63.9177376986445,7,2.8457322198973745,55.1361686843426,0,39.01768604982388,Medium,835,2020,3,1,28.9103,0.7757,10.2398,0.9071,13.7142
Bridge,Chicago,14737336,15628078.518970769,890742.518970767,495,691.2745371042836,196.2745371042836,0.8131105569687261,1.4362884743853384,61.58408438624729,-3.049642192914717,52.53948625928365,Stormy,73,29716.30721200525,461.1928995471016,8378,85.4983428107976,5,7.393778211165975,71.95522237034837,0,48.34767373054338,High,721,2020,3,1,6.0441,0.943,39.6514,0.7161,16.1874
Dam,Los Angeles,23432851,21302017.747023508,-2130833.252976492,323,290.81588054618334,-32.18411945381666,1.2908313622304293,3.683972843550985,203.47154277378056,43.55306741676093,57.626617014213394,Snowy,265,17286.29580541367,273.31848761215633,9849,79.05300910743216,4,1.822143044535228,80.74586212080297,1,84.46088425044177,Medium,416,2020,3,1,-9.0934,1.1,-9.9641,1.1107,1.1644
Dam,Los Angeles,49032410,72519386.55083588,23486976.55083588,195,211.51484055305596,16.514840553055933,0.3775834745285084,2.26708115312134,411.4870580831151,2.6851252117845164,89.66115871400848,Snowy,104,16002.837380499135,420.4807063792723,4667,50.66790031391493,3,9.734880305401838,61.54949365999761,1,25.01100736783478,High,458,2020,3,1,47.9009,0.6761,8.4691,0.9219,19.458
Bridge,Houston,29373620,30858040.190863848,1484420.1908638475,481,502.5002808492201,21.50028084922013,1.663706791449176,4.946399725531925,453.7843230873824,32.50806650100192,47.93765096901982,Sunny,75,11167.685759146156,252.85548997112315,1576,43.07437246878549,5,9.808731231539388,77.78981205721489,0,86.5277928623207,High,527,2020,3,1,5.0536,0.9519,4.4699,0.9572,5.8188
Bridge,New York,17938661,23420998.7450778,5482337.7450778,602,626.1645308179823,24.164530817982268,0.5465594677426454,0.2737249112979756,283.19824203616736,8.643345939505178,63.07805282964679,Snowy,74,43208.18937065714,195.67523918165625,5779,80.97769561252389,5,2.172003543623248,90.39466784672524,1,31.747415326963992,Medium,806,2020,3,1,30.5616,0.7659,4.014,0.9614,11.8071
Bridge,Los Angeles,4834242,6400429.677253316,1566187.6772533162,424,398.9466760683337,-25.053323931666284,1.339334114355048,1.7750763306812334,254.9757628486491,-2.130523252047735,45.56709411307603,Snowy,85,32741.571134356,916.0681353152984,9187,55.06474144176072,5,1.93541790675072,62.854248290186135,0,63.01341024537855,Low,283,2020,3,1,32.3978,0.7553,-5.9088,1.0628,11.1064
Bridge,Chicago,12671439,16042098.165042158,3370659.165042158,286,289.5105248024421,3.510524802442092,0.8698745708931264,2.409500835549887,63.87107841471661,37.18390518854319,47.49499524300934,Sunny,120,13392.99556268269,997.8853045379262,3972,69.98021462374321,0,4.714450543747271,79.01611229571014,1,71.71105421495605,High,809,2020,3,1,26.6004,0.7899,1.2275,0.9879,9.2913
Tunnel,Houston,30584733,33268373.163450107,2683640.163450107,267,329.2990410956764,62.29904109567633,1.2324828314075298,2.515667773741599,445.6419519134222,6.987349458005475,68.69485274117856,Snowy,251,12974.422091955776,247.70299563621128,8756,84.80480635075565,5,9.67314945034452,66.96562980965402,0,91.4512551280998,High,696,2020,3,1,8.7744,0.9193,23.333,0.8108,12.5668
Building,New York,7494503,7964091.712274131,469588.71227413137,308,331.0435262604152,23.04352626041521,0.3041560499949254,1.579679111928184,55.85459604164272,26.23704723247632,85.65208832664185,Sunny,235,44286.60206867615,149.07030299045175,4948,73.76000683938,0,4.6027980930800165,76.48842337652401,1,64.68741952157188,High,427,2020,3,1,6.2658,0.941,7.4817,0.9304,5.0448
Building,Seattle,33266497,41869245.38011477,8602748.380114771,520,598.2271720866942,78.22717208669417,0.1321343198510539,3.64620124548784,475.1375360945953,21.154402679764463,57.9651265344625,Stormy,288,38422.88886934937,396.7579964315911,7544,44.99815498670778,4,4.274218975891014,83.34595097874848,0,50.79086211250002,Medium,543,2020,3,1,25.8601,0.7945,15.0437,0.8692,13.926
Bridge,Chicago,32707048,46432802.07667681,13725754.076676808,183,206.0799834621213,23.079983462121305,1.828172412022572,4.373735367444874,270.1473119096408,15.946597016498089,73.78799502641459,Cloudy,61,34672.958595741715,515.4932626852737,3045,51.13481420701332,6,7.332265530988941,67.52112859080462,0,61.50424171075997,High,500,2020,4,2,41.9657,0.7044,12.612,0.888,19.0398
Building,Los Angeles,1684029,2472222.3328710822,788193.3328710822,506,721.324735229968,215.32473522996804,0.6122970166576472,4.693596509889315,203.87052210862697,17.27007099566965,26.244459117187468,Sunny,178,23308.88483926849,284.33912236826905,2627,53.15969104185515,0,2.608581129357044,99.7241441226067,0,28.187421646618358,Medium,812,2020,4,2,46.804,0.6812,42.5543,0.7015,27.3292
Building,Los Angeles,6337355,6106317.107440306,-231037.89255969413,589,850.0326662503161,261.0326662503161,1.6573863052828723,4.025466883997631,465.898295679197,30.27308527507581,34.78106262023489,Sunny,165,16788.900392533287,371.2824206187026,2488,55.47185521869069,0,4.269911352163764,78.18875992148205,0,72.01669007348656,Medium,465,2020,4,2,-3.6457,1.0378,44.3179,0.6929,14.1494
Bridge,Chicago,49761066,49407621.48609814,-353444.5139018595,485,579.9504787518553,94.95047875185526,1.9987655708971803,4.252900986532997,60.97594689954353,-5.172489723210768,55.14921486436727,Snowy,227,49075.284340077065,280.78366212249193,4563,73.92420351703026,5,3.62176701647039,91.22307795464694,0,26.81926408454997,Medium,328,2020,4,2,-0.7103,1.0072,19.5774,0.8363,7.5976
Building,Los Angeles,7981440,11707509.459180972,3726069.4591809735,786,863.101546168839,77.10154616883904,0.5017193901979312,2.7527265030999777,311.6412026910892,26.749936407684785,21.40082065401424,Sunny,202,40875.78087602601,796.8345115892062,2802,70.2379467895236,6,6.413811603675636,86.25676114553956,1,60.15228508704312,High,263,2020,4,2,46.6842,0.6817,9.8094,0.9107,19.4308
Dam,Houston,27918198,37464020.00317557,9545822.003175572,404,389.4884906501729,-14.511509349827064,0.6038244082483756,4.1294411321340725,297.0196360247019,39.26966557692183,37.69984851337912,Rainy,257,18580.06504113244,741.3201489225347,4591,52.18960230185253,5,2.4647759759274743,92.64026568514738,0,68.28432952244401,Low,585,2020,4,2,34.1921,0.7452,-3.592,1.0373,11.7506
Road,New York,38554126,55124546.507825404,16570420.507825404,527,775.7659904606185,248.76599046061847,1.3594335965058648,1.517519545739761,148.69418054512192,-6.821649163907472,56.21809028774763,Rainy,182,43140.41583253226,671.4563641848836,4520,44.053290607341225,4,5.938311300456126,58.6900477269284,0,90.87248623669792,High,635,2020,4,2,42.9796,0.6994,47.2042,0.6793,29.0428
Road,Houston,17684388,18066009.674106877,381621.6741068736,500,468.0680834700893,-31.931916529910723,1.9343524057411805,1.992393810546072,242.9993441075948,-2.264066342148329,21.047283877941048,Stormy,132,39151.93768766067,448.4960713712843,6896,50.28593226848308,5,8.717919309431604,61.12768548638355,0,50.5170843379853,High,340,2020,4,2,2.158,0.9789,-6.3864,1.0682,3.391
Bridge,Los Angeles,48878717,61223111.40429296,12344394.404292963,738,795.9995429072346,57.99954290723463,1.8400472615624133,1.5845650690927215,343.5188026746966,29.414756518611725,38.51824003582292,Sunny,245,18368.62474450993,918.1368471828124,8643,99.0628787571162,2,5.627534920368417,74.37055889451452,0,79.77999039302912,High,639,2020,4,2,25.2552,0.7984,7.859,0.9271,11.4598
Tunnel,Seattle,45768534,60445759.41950542,14677225.419505415,360,388.3822994527209,28.382299452720872,1.0554634881246112,2.336936677239627,377.2090385968674,14.050490653453966,55.98215736331086,Snowy,55,24194.878440873785,972.579287381518,8041,68.11281698748834,8,7.151469553882767,92.61643382427212,1,25.07774394738489,High,729,2020,4,2,32.0684,0.7572,7.884,0.9269,15.016
Bridge,New York,19138519,25034467.645051625,5895948.645051625,797,870.5158950322508,73.5158950322508,1.6107095368007769,1.4278980811931818,50.3225864179609,12.195174144752858,60.1204473586872,Snowy,75,13367.9050425962,256.2753813628708,4311,92.04073028212676,4,1.677232159101396,59.88032906954294,0,24.057683086044253,Low,679,2020,4,2,30.8067,0.7645,9.2241,0.9155,13.1447
Tunnel,New York,21978981,25163537.855206218,3184556.8552062176,890,888.7291743074666,-1.2708256925334354,0.357917120889812,4.808057211272234,471.5840435409569,-2.466835100067028,84.80261851387138,Cloudy,162,9997.35999701492,300.71137727069026,3305,90.9251480001306,1,5.041050213223387,98.55329160536492,0,57.23182123479371,Medium,688,2020,4,2,14.4891,0.8734,-0.1428,1.0014,5.5549
Road,Chicago,8964443,8150802.677434745,-813640.3225652548,565,773.9917250831332,208.99172508313325,1.9571325499876235,1.5642231400283406,124.03641757676556,17.872352239478346,65.17419362754255,Stormy,152,37524.29147778636,573.0679252003326,8875,70.69117344777243,9,1.854038506922668,56.38011541575707,0,63.67066885990927,Low,833,2020,4,2,-9.0763,1.0998,36.9897,0.73,13.2677
Bridge,Chicago,22444021,28049541.696217246,5605520.696217246,797,775.878477592136,-21.12152240786395,1.9322711446683745,0.4902226905546991,155.11119540006163,-3.040007884199252,49.03150617709956,Snowy,169,17038.033580924,182.1255123540208,2967,82.40126250763261,9,6.395155082079912,58.7538972590254,0,66.91069366596173,High,660,2020,4,2,24.9756,0.8002,-2.6501,1.0272,10.5717
Dam,Seattle,35751594,37605704.68171469,1854110.681714684,287,367.63092670617465,80.63092670617465,0.4110850199704248,2.634085830252067,168.5630505622317,16.214125097079723,85.12458239931475,Cloudy,232,41902.67145858141,492.8035589408015,9009,51.56512062476274,6,3.5294893405643664,58.36168916830377,0,77.11066378214005,Medium,842,2020,4,2,5.1861,0.9507,28.0944,0.7807,11.89
Building,New York,35600593,41658124.59807292,6057531.598072916,710,691.7584073766783,-18.241592623321708,0.6689039371259026,0.2854953922258818,67.0190614484159,31.99884144289112,74.9418088371456,Snowy,216,49802.39201814918,623.6121382999391,6462,81.3038022956145,2,3.585392478925732,79.30029765173097,0,36.54383389850889,Medium,293,2020,4,2,17.0153,0.8546,-2.5692,1.0264,6.2217
Tunnel,Seattle,5688482,8387943.220707614,2699461.220707614,589,555.0272943253508,-33.972705674649205,0.2902944952628571,0.5527158315429026,105.3734556156462,4.204539683793993,34.00062447789233,Cloudy,58,8447.89162683419,569.8662140235998,7897,56.343074755797375,0,1.6909006343048265,95.8770540798318,0,66.03469496672099,Low,757,2020,4,2,47.4549,0.6782,-5.7679,1.0612,14.5747
Building,Chicago,42902454,48883965.21571797,5981511.215717964,475,686.6874085504749,211.68740855047488,0.6162634379065414,1.0969469459812315,493.8574653248729,16.443239249885,29.158965294417385,Rainy,94,26286.58062876651,397.8177247702234,4458,89.92372580524905,2,3.79214075296661,62.75556935832192,0,26.93252087256904,Medium,540,2020,4,2,13.9421,0.8776,44.5658,0.6917,18.7108
Building,Chicago,49465992,69444364.5341098,19978372.5341098,350,354.9270409269282,4.927040926928214,1.6503159998888923,2.3217512494107084,191.84753181977877,44.56087831682596,67.30681450199131,Rainy,293,41092.81516898614,588.2012254694862,9585,45.02344798653459,8,5.560094593963877,77.65184267292807,0,29.709793814910604,High,520,2020,4,2,40.3881,0.7123,1.4077,0.9861,15.2508
Bridge,New York,41538036,42083196.28144453,545160.2814445272,510,710.3025472952695,200.3025472952695,0.818799653613993,2.1662546615451395,101.8854906525722,27.765773284472047,59.19182159038887,Snowy,63,40502.79034435551,962.9208588329632,5778,86.38832037311664,4,6.261940928545853,58.78862550237304,0,16.057799953649315,High,628,2020,4,2,1.3124,0.987,39.275,0.718,14.2286
Building,Houston,11168293,14557605.223721666,3389312.2237216663,672,824.3951672303972,152.3951672303972,0.2679542375788409,3.998459310013956,98.14606752858047,36.27462242178592,75.27715296549289,Stormy,161,39199.87212489358,285.41566386223843,4730,45.996214394117175,6,1.5999899614824096,81.55684481038993,0,77.23005275248573,Low,359,2020,4,2,30.3476,0.7672,22.6779,0.8151,17.4276
Dam,Los Angeles,34222265,50861273.04099147,16639008.04099147,374,354.0710030002079,-19.928996999792105,0.7502284970799186,3.697373269420567,373.75698545148737,12.816618360830017,71.71635350550805,Sunny,104,20704.772088585996,689.3482225546032,5365,92.87135421365852,2,6.863132671444632,56.16231680897559,0,55.62936733470256,High,881,2020,4,2,48.6204,0.6729,-5.3286,1.0563,16.3587
Building,Chicago,39309051,37781338.55925745,-1527712.4407425525,191,281.39436273880256,90.39436273880256,1.964628335058432,2.1315914699535066,434.5558988146884,32.23235077192204,63.764807370026055,Stormy,186,25423.396505827357,139.05702474044665,8547,58.25227108810022,3,5.399881846781451,74.5655383756349,0,31.43671350396058,Medium,586,2020,4,2,-3.8864,1.0404,47.3269,0.6788,15.878
Bridge,Chicago,33337259,30169951.54133576,-3167307.4586642385,374,392.01808587298063,18.018085872980635,1.2963988309924857,1.6685210378781496,165.62853477881146,-7.771995488227299,89.04675201402246,Stormy,64,31773.57608036616,159.77476403329143,1027,79.26360188983449,0,5.832172071228113,82.75909068384337,1,60.06139531302614,High,845,2020,4,2,-9.5008,1.105,4.8177,0.954,2.6117
Dam,Houston,7465377,8660954.704629174,1195577.7046291735,669,947.1616416245362,278.1616416245362,0.8907057981716997,1.582343920307493,59.40928055085574,-3.239884960176526,57.35128110772861,Sunny,86,48827.32626079657,596.6454018012265,4491,69.25013671721679,2,8.495170063910152,78.95639583777552,0,41.88161787704088,High,375,2020,4,2,16.015,0.862,41.5787,0.7063,19.3771
Road,Houston,40683871,38876501.8222647,-1807369.1777352989,361,361.4642472529366,0.4642472529366159,0.416423175644813,3.869975436470045,150.39050830041012,1.1688826106034167,27.917402955120387,Rainy,227,19739.627192232183,194.4452622951545,7423,61.97818871574034,6,4.080038007743799,57.00002413503712,0,85.34889192603416,Medium,645,2020,4,2,-4.4425,1.0465,0.1286,0.9987,2.0546
Building,Seattle,43616258,58839667.12718443,15223409.127184428,835,1179.3253839530682,344.32538395306824,1.97373591483902,0.2603620311063487,75.43206085854081,12.107355853837074,77.97914953711918,Rainy,176,46541.4749472586,120.1121095841716,6301,78.72650999100978,3,2.566460002285313,58.06866857574147,0,57.53330927158276,Medium,490,2020,4,2,34.9031,0.7413,41.2366,0.708,23.9552
Bridge,Seattle,5902059,8550485.203443218,2648426.203443218,495,449.4289574328723,-45.57104256712768,1.659613117599945,0.0641082475530291,96.52772148351868,36.51596830791697,37.62973536419963,Sunny,166,17121.061318122236,254.36169788322,7160,96.85137883307428,1,5.966291581362587,83.56955024124942,0,12.682965056844353,Medium,441,2020,4,2,44.8729,0.6903,-9.2063,1.1014,14.8551
